"MATCH_NUM","NAME_OF_SCOUT","TEAM_NUM","ALLIANCE_COLOR","preGamePosition","preGameBallOnePosition","preGameBallTwoPosition","preGameBallThreePosition","ballOneAuto","ballTwoAuto","ballThreeAuto","autoHotGoalOne","autoHotGoalTwo","autoHotGoalThree","autoColorZone","allianceBallEndTime_checkbox","allianceBallEndTime","teleopInitPosition","highGoalShots_colored","highGoalScores_colored","highGoalShots_white","highGoalScores_white","highGoalShots_goalie","highGoalScores_goalie","lowGoalShots","lowGoalScores","trussThrowShots","trussThrowScores","trussCatchShots","trussCatchScores","passStarts","passRecvHuman","passRecvRobot","shotsBlocked","passesBlocked","fumbles","fumbleDescription","preferredPassStart","preferredPassEnd","caughtBallHuman","caughtBallRobots","collectedBall","pushed","throwsToHumanOverTruss","lineUpToLow","defense_inGoalie","defense_stopRobot","defense_stopGettingBall","robotSpeed","maneuvered","role_defense","role_shooter","role_assister","role_catcher","role_soloCycler","role_soloTrussCatcher","robotBreakage","breakDescription","matchComments"
11,"Brandon",3755,"blue",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",31,"blue",0,0,0,0,0,0,0,0,2,2,0,0,3,2,0,0,0,0,"","air","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"maneuvered","defense","false","assister","false","false","false","false","","Collected from humans and shot over truss reliably"
12,"Meg",3277,"red",6,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","shooter","false","false","false","false","false","","Got stuck to another robot that was pushing it. Stalemate."
12,"Bredge",1714,"blue",1,"inCollector","behindBot","noBall","highMake","highMake","noBallThree","false","false","false","false","on",22,"white",4,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","shooter","false","false","false","false","false","",""
12,"Micky",5143,"blue",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",18,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","pushed","false","false","false","false","false",0,"false","false","false","assister","false","false","false","false","","Got stuck in other robot and they got stuck when they got hit from other team"
12,"Alex McCurdy",2499,"red",3,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","false","","Robot drove around but didnt play defense and failed to score once"
12,"Izzy",3871,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",6,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Did not do anything. Just drove around."
12,"Brandon",3294,"red",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","","Rest of alliance couldnot score"
13,"Dhipak",4217,"blue",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",29,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","false","","Swinging hammer makes robot tip uncontrollably"
13,"Brandon",4818,"red",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",5,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Started match with no pressure? Couldnt move at all",""
13,"Alex McCurdy",93,"red",3,"noBall","noBall","inCollector","noBallOne","noBallTwo","highMake","false","false","autoHotGoalThree","autoColorZone","on",0,"red",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",0,"false","false","shooter","false","false","false","false","false","","Kept aiming too high to score"
13,"Alex McCurdy",93,"red",3,"noBall","noBall","inCollector","noBallOne","noBallTwo","highMake","false","false","autoHotGoalThree","autoColorZone","on",0,"red",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","none","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",0,"false","false","shooter","false","false","false","false","false","","Kept aiming too high to score"
13,"Micky",3828,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",24,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Not good dont pick"
13,"Izzy",4009,"red",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",8,"white",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","shooter","false","false","false","false","false","","Solid bot. "
13,"Meg",4217,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",0,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","none","false","false","false","false","false","false","false","defense_inGoalie","false","false",1,"false","defense","false","false","false","false","false","false","","Poor defense abilities, did little to nothing"
14,"Micky",2503,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",12,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","defense","shooter","false","false","false","false","false","",""
14,"Izzy",3278,"red",6,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",73,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Communication failure. Dead in the water.","They have a weird scissor lift and had trouble getting approved by judges to start. Wtf. Also they are wearing fedoras and I do not like them."
14,"Dhipak",2526,"false",6,"inFrontOfBot","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",15,"blue",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Didnt do anything"
14,"Brandon",3122,"blue",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Couldnt pick up ball","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","false","",""
14,"Alex McCurdy",706,"blue",4,"inCollector","noBall","inCollector","highMake","noBallTwo","highMake","false","false","false","false","on",0,"blue",3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"","none","false","caughtBallHuman","caughtBallRobots","collectedBall","false","false","false","false","false","false",2,"false","false","shooter","false","false","soloCycler","false","false","","Good, consistent scorer"
14,"Meg",4084,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","false",18,"false",0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,"","none","false","false","false","false","pushed","false","false","defense_inGoalie","false","false",2,"maneuvered","defense","false","false","false","false","false","false","","Actually 4054. Could have gotten balls, but wasnt able to pick any up.. Accidentally scored two low balls in blue"
15,"Alex mccurdy",3184,"blue",5,"noBall","noBall","inCollector","noBallOne","noBallTwo","highMake","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","false","false","false","false","false","robotBreakage","Just stopped in the middle of the field, still appears online",""
15,"Bridget",5340,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",10,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",1,"false","defense","false","assister","false","false","false","false","",""
15,"Micky",4845,"blue",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",11,"blue",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
15,"Brandon",3061,"red",3,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",63,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","I got distracted.... Oh well we are awesome"
15,"Izzy",3630,"red",6,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","assister","false","false","false","false","","Forgot to start time. Sorry."
15,"Meg",2052,"red",5,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","false",0,"red",0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","shooter","false","false","false","false","false","","Scored in low goal many times. "
16,"Micky",4986,"red",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",4,"white",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"false","defense","false","false","false","false","false","false","",""
16,"Alex mccurdy",3054,"blue",4,"inCollector","noBall","inCollector","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"blue",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",0,"false","false","shooter","false","false","false","false","robotBreakage","Bumper fell off","Very poor collector, dropped ball several times"
16,"Brandon",4663,"red",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Thought that they could get a truss without clearing all balls. Very good shooter, could not raise shooter/collector easily"
16,"Brandon",4663,"red",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Thought that they could get a truss without clearing all balls. Very good shooter, could not raise shooter/collector easily"
16,"Meg",4011,"blue",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Other than the autonomous mode, the robot didnt move","Missed autonomous, didnt move other that that "
16,"Dhipak",4181,"false",1,"noBall","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",38,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","collectedBall","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Doesnt do anything"
16,"Izzy",4182,"red",6,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","caughtBallRobots","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Ball got stuck in collector after auto","Somebody popped the ball. robot has terrible drivetrain and a tendency to fall apart. catch-only bot but did not catch. Drove backwards during auto, did not score."
17,"Brandon",2479,"false",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",101,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",2,"maneuvered","defense","false","false","false","false","false","false","","Great at getting on the way of others"
17,"Alex mccurdy",5290,"blue",5,"noBall","noBall","inCollector","noBallOne","noBallTwo","noShot","false","false","false","autoColorZone","on",0,"blue",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","ground","false","caughtBallHuman","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","false","false","false","false","false","false","","Did bump a robot and made it miss, also passed to alliance mate for a low goal score. Otherwise clueless."
